NAICS_DESC,DATE,REVENUE,anonimized_name
"Data Processing, Hosting, and",10/26/21,14226,Kimberly Pratt INC
"Data Processing, Hosting, and",10/27/21,13555,Kimberly Pratt INC
"Data Processing, Hosting, and",10/28/21,16977,Kimberly Pratt INC
"Data Processing, Hosting, and",10/29/21,15655,Kimberly Pratt INC
"Data Processing, Hosting, and",10/30/21,257,Kimberly Pratt INC
"Data Processing, Hosting, and",11/2/21,16221,Kimberly Pratt INC
"Data Processing, Hosting, and",11/3/21,11752,Kimberly Pratt INC
"Data Processing, Hosting, and",11/4/21,16483,Kimberly Pratt INC
"Data Processing, Hosting, and",11/5/21,17484,Kimberly Pratt INC
"Data Processing, Hosting, and",11/6/21,258,Kimberly Pratt INC
"Data Processing, Hosting, and",11/8/21,18935,Kimberly Pratt INC
"Data Processing, Hosting, and",11/9/21,15483,Kimberly Pratt INC
"Data Processing, Hosting, and",11/10/21,11375,Kimberly Pratt INC
"Data Processing, Hosting, and",11/11/21,22814,Kimberly Pratt INC
"Data Processing, Hosting, and",11/12/21,14337,Kimberly Pratt INC
"Data Processing, Hosting, and",11/15/21,17533,Kimberly Pratt INC
"Data Processing, Hosting, and",11/16/21,12838,Kimberly Pratt INC
"Data Processing, Hosting, and",11/17/21,14412,Kimberly Pratt INC
"Data Processing, Hosting, and",11/18/21,32456,Kimberly Pratt INC
"Data Processing, Hosting, and",11/19/21,17665,Kimberly Pratt INC
"Data Processing, Hosting, and",11/20/21,79,Kimberly Pratt INC
"Data Processing, Hosting, and",11/21/21,86,Kimberly Pratt INC
"Data Processing, Hosting, and",11/22/21,13290,Kimberly Pratt INC
"Data Processing, Hosting, and",11/23/21,16989,Kimberly Pratt INC
"Data Processing, Hosting, and",11/24/21,11764,Kimberly Pratt INC
"Data Processing, Hosting, and",11/26/21,256,Kimberly Pratt INC
"Data Processing, Hosting, and",11/27/21,56,Kimberly Pratt INC
"Data Processing, Hosting, and",11/29/21,17421,Kimberly Pratt INC
"Data Processing, Hosting, and",11/30/21,13674,Kimberly Pratt INC
"Data Processing, Hosting, and",12/1/21,23233,Kimberly Pratt INC
"Data Processing, Hosting, and",12/2/21,20958,Kimberly Pratt INC
"Data Processing, Hosting, and",12/3/21,24550,Kimberly Pratt INC
"Data Processing, Hosting, and",12/4/21,358,Kimberly Pratt INC
"Data Processing, Hosting, and",12/6/21,13808,Kimberly Pratt INC
"Data Processing, Hosting, and",12/7/21,12867,Kimberly Pratt INC
"Data Processing, Hosting, and",12/8/21,13357,Kimberly Pratt INC
"Data Processing, Hosting, and",12/9/21,15220,Kimberly Pratt INC
"Data Processing, Hosting, and",12/10/21,15633,Kimberly Pratt INC
"Data Processing, Hosting, and",12/11/21,511,Kimberly Pratt INC
"Data Processing, Hosting, and",12/13/21,20509,Kimberly Pratt INC
"Data Processing, Hosting, and",12/14/21,9638,Kimberly Pratt INC
"Data Processing, Hosting, and",12/15/21,15593,Kimberly Pratt INC
"Data Processing, Hosting, and",12/16/21,15297,Kimberly Pratt INC
"Data Processing, Hosting, and",12/17/21,13118,Kimberly Pratt INC
"Data Processing, Hosting, and",12/18/21,54,Kimberly Pratt INC
"Data Processing, Hosting, and",12/20/21,15870,Kimberly Pratt INC
"Data Processing, Hosting, and",12/21/21,11800,Kimberly Pratt INC
"Data Processing, Hosting, and",12/22/21,14879,Kimberly Pratt INC
"Data Processing, Hosting, and",12/23/21,8974,Kimberly Pratt INC
"Data Processing, Hosting, and",12/24/21,60,Kimberly Pratt INC
"Data Processing, Hosting, and",12/27/21,14117,Kimberly Pratt INC
"Data Processing, Hosting, and",12/28/21,9932,Kimberly Pratt INC
"Data Processing, Hosting, and",12/29/21,28196,Kimberly Pratt INC
"Data Processing, Hosting, and",12/30/21,18212,Kimberly Pratt INC
"Data Processing, Hosting, and",12/31/21,16930,Kimberly Pratt INC
"Data Processing, Hosting, and",1/3/22,19873,Kimberly Pratt INC
"Data Processing, Hosting, and",1/4/22,22635,Kimberly Pratt INC
"Data Processing, Hosting, and",1/5/22,20329,Kimberly Pratt INC
"Data Processing, Hosting, and",1/6/22,10487,Kimberly Pratt INC
"Data Processing, Hosting, and",1/7/22,4983,Kimberly Pratt INC
"Data Processing, Hosting, and",1/8/22,2389,Kimberly Pratt INC
"Data Processing, Hosting, and",1/9/22,41,Kimberly Pratt INC
"Data Processing, Hosting, and",1/10/22,34597,Kimberly Pratt INC
"Data Processing, Hosting, and",1/11/22,24229,Kimberly Pratt INC
"Data Processing, Hosting, and",1/12/22,23957,Kimberly Pratt INC
"Data Processing, Hosting, and",1/13/22,32875,Kimberly Pratt INC
"Data Processing, Hosting, and",1/14/22,17004,Kimberly Pratt INC
"Data Processing, Hosting, and",1/15/22,111,Kimberly Pratt INC
"Data Processing, Hosting, and",1/17/22,464,Kimberly Pratt INC
"Data Processing, Hosting, and",1/18/22,14020,Kimberly Pratt INC
"Data Processing, Hosting, and",1/19/22,19893,Kimberly Pratt INC
"Data Processing, Hosting, and",1/20/22,22263,Kimberly Pratt INC
"Data Processing, Hosting, and",1/21/22,34273,Kimberly Pratt INC
"Data Processing, Hosting, and",1/22/22,997,Kimberly Pratt INC
"Data Processing, Hosting, and",1/23/22,8393,Kimberly Pratt INC
"Data Processing, Hosting, and",1/24/22,26994,Kimberly Pratt INC
"Data Processing, Hosting, and",1/25/22,21387,Kimberly Pratt INC
"Data Processing, Hosting, and",1/26/22,27702,Kimberly Pratt INC
"Data Processing, Hosting, and",1/27/22,21125,Kimberly Pratt INC
"Data Processing, Hosting, and",1/28/22,16571,Kimberly Pratt INC
"Data Processing, Hosting, and",1/29/22,469,Kimberly Pratt INC
"Data Processing, Hosting, and",1/31/22,24184,Kimberly Pratt INC
"Data Processing, Hosting, and",2/1/22,12754,Kimberly Pratt INC
"Data Processing, Hosting, and",2/2/22,22237,Kimberly Pratt INC
"Data Processing, Hosting, and",2/3/22,13785,Kimberly Pratt INC
"Data Processing, Hosting, and",2/4/22,10794,Kimberly Pratt INC
"Data Processing, Hosting, and",2/5/22,3769,Kimberly Pratt INC
"Data Processing, Hosting, and",2/6/22,42,Kimberly Pratt INC
"Data Processing, Hosting, and",2/7/22,7646,Kimberly Pratt INC
"Data Processing, Hosting, and",2/9/22,27735,Kimberly Pratt INC
"Data Processing, Hosting, and",2/10/22,16627,Kimberly Pratt INC
"Data Processing, Hosting, and",2/11/22,14043,Kimberly Pratt INC
"Data Processing, Hosting, and",2/12/22,94,Kimberly Pratt INC
"Data Processing, Hosting, and",2/13/22,27,Kimberly Pratt INC
"Data Processing, Hosting, and",2/14/22,23590,Kimberly Pratt INC
"Data Processing, Hosting, and",2/15/22,24112,Kimberly Pratt INC
"Data Processing, Hosting, and",2/16/22,22539,Kimberly Pratt INC
"Data Processing, Hosting, and",2/17/22,26030,Kimberly Pratt INC
"Data Processing, Hosting, and",2/18/22,17336,Kimberly Pratt INC
"Data Processing, Hosting, and",2/19/22,47,Kimberly Pratt INC
"Data Processing, Hosting, and",2/20/22,68,Kimberly Pratt INC
"Data Processing, Hosting, and",2/21/22,16865,Kimberly Pratt INC
"Data Processing, Hosting, and",2/22/22,20663,Kimberly Pratt INC
"Data Processing, Hosting, and",2/23/22,19998,Kimberly Pratt INC
"Data Processing, Hosting, and",2/24/22,26950,Kimberly Pratt INC
"Data Processing, Hosting, and",2/25/22,24877,Kimberly Pratt INC
"Data Processing, Hosting, and",2/26/22,8631,Kimberly Pratt INC
"Data Processing, Hosting, and",2/27/22,54,Kimberly Pratt INC
"Data Processing, Hosting, and",2/28/22,22018,Kimberly Pratt INC
"Data Processing, Hosting, and",3/1/22,14254,Kimberly Pratt INC
"Data Processing, Hosting, and",3/2/22,14517,Kimberly Pratt INC
"Data Processing, Hosting, and",3/3/22,13789,Kimberly Pratt INC
"Data Processing, Hosting, and",3/4/22,16140,Kimberly Pratt INC
"Data Processing, Hosting, and",3/5/22,1053,Kimberly Pratt INC
"Data Processing, Hosting, and",3/6/22,109,Kimberly Pratt INC
"Data Processing, Hosting, and",3/7/22,14448,Kimberly Pratt INC
"Data Processing, Hosting, and",3/8/22,16852,Kimberly Pratt INC
"Data Processing, Hosting, and",3/9/22,855,Kimberly Pratt INC
"Data Processing, Hosting, and",3/10/22,26373,Kimberly Pratt INC
"Data Processing, Hosting, and",3/11/22,16131,Kimberly Pratt INC
"Data Processing, Hosting, and",3/12/22,78,Kimberly Pratt INC
"Data Processing, Hosting, and",3/13/22,105,Kimberly Pratt INC
"Data Processing, Hosting, and",3/14/22,23380,Kimberly Pratt INC
"Data Processing, Hosting, and",3/15/22,37056,Kimberly Pratt INC
"Data Processing, Hosting, and",3/16/22,13846,Kimberly Pratt INC
"Data Processing, Hosting, and",3/17/22,11989,Kimberly Pratt INC
"Data Processing, Hosting, and",3/18/22,14595,Kimberly Pratt INC
"Data Processing, Hosting, and",3/19/22,1009,Kimberly Pratt INC
"Data Processing, Hosting, and",3/20/22,431,Kimberly Pratt INC
"Data Processing, Hosting, and",3/21/22,18541,Kimberly Pratt INC
"Data Processing, Hosting, and",3/22/22,18047,Kimberly Pratt INC
"Data Processing, Hosting, and",3/23/22,18567,Kimberly Pratt INC
"Data Processing, Hosting, and",3/24/22,16096,Kimberly Pratt INC
"Data Processing, Hosting, and",3/25/22,14273,Kimberly Pratt INC
"Data Processing, Hosting, and",3/27/22,931,Kimberly Pratt INC
"Data Processing, Hosting, and",3/28/22,12942,Kimberly Pratt INC
"Data Processing, Hosting, and",3/29/22,12884,Kimberly Pratt INC
"Data Processing, Hosting, and",3/30/22,15418,Kimberly Pratt INC
"Data Processing, Hosting, and",3/31/22,10837,Kimberly Pratt INC
"Data Processing, Hosting, and",4/1/22,12911,Kimberly Pratt INC
"Data Processing, Hosting, and",4/2/22,245,Kimberly Pratt INC
"Data Processing, Hosting, and",4/3/22,89,Kimberly Pratt INC
"Data Processing, Hosting, and",4/4/22,20234,Kimberly Pratt INC
"Data Processing, Hosting, and",4/5/22,17037,Kimberly Pratt INC
"Data Processing, Hosting, and",4/6/22,14241,Kimberly Pratt INC
"Data Processing, Hosting, and",4/7/22,19957,Kimberly Pratt INC
"Data Processing, Hosting, and",4/8/22,15432,Kimberly Pratt INC
"Data Processing, Hosting, and",4/9/22,56,Kimberly Pratt INC
"Data Processing, Hosting, and",4/10/22,59,Kimberly Pratt INC
"Data Processing, Hosting, and",4/11/22,10851,Kimberly Pratt INC
"Data Processing, Hosting, and",4/12/22,13532,Kimberly Pratt INC
"Data Processing, Hosting, and",4/13/22,11136,Kimberly Pratt INC
"Data Processing, Hosting, and",4/14/22,14875,Kimberly Pratt INC
"Data Processing, Hosting, and",4/15/22,15402,Kimberly Pratt INC
"Data Processing, Hosting, and",4/17/22,58,Kimberly Pratt INC
"Data Processing, Hosting, and",4/18/22,19979,Kimberly Pratt INC
"Data Processing, Hosting, and",4/19/22,12307,Kimberly Pratt INC
"Data Processing, Hosting, and",4/20/22,19481,Kimberly Pratt INC
"Data Processing, Hosting, and",4/21/22,11254,Kimberly Pratt INC
"Data Processing, Hosting, and",4/22/22,15475,Kimberly Pratt INC
"Data Processing, Hosting, and",4/23/22,148,Kimberly Pratt INC
"Data Processing, Hosting, and",4/25/22,20228,Kimberly Pratt INC
"Data Processing, Hosting, and",4/26/22,17708,Kimberly Pratt INC
"Data Processing, Hosting, and",4/27/22,26668,Kimberly Pratt INC
"Data Processing, Hosting, and",4/28/22,15901,Kimberly Pratt INC
"Data Processing, Hosting, and",4/29/22,10005,Kimberly Pratt INC
"Data Processing, Hosting, and",4/30/22,57,Kimberly Pratt INC
"Data Processing, Hosting, and",5/2/22,5629,Kimberly Pratt INC
"Data Processing, Hosting, and",5/3/22,13408,Kimberly Pratt INC
"Data Processing, Hosting, and",5/4/22,13122,Kimberly Pratt INC
"Data Processing, Hosting, and",5/5/22,10654,Kimberly Pratt INC
"Data Processing, Hosting, and",5/6/22,15364,Kimberly Pratt INC
"Data Processing, Hosting, and",5/7/22,63,Kimberly Pratt INC
"Data Processing, Hosting, and",5/8/22,99,Kimberly Pratt INC
"Data Processing, Hosting, and",5/9/22,14406,Kimberly Pratt INC
"Data Processing, Hosting, and",5/10/22,14203,Kimberly Pratt INC
"Data Processing, Hosting, and",5/11/22,13374,Kimberly Pratt INC
"Data Processing, Hosting, and",5/12/22,10140,Kimberly Pratt INC
"Data Processing, Hosting, and",5/13/22,14557,Kimberly Pratt INC
"Data Processing, Hosting, and",5/15/22,48,Kimberly Pratt INC
"Data Processing, Hosting, and",5/16/22,12570,Kimberly Pratt INC
"Data Processing, Hosting, and",5/17/22,18226,Kimberly Pratt INC
"Data Processing, Hosting, and",5/18/22,16842,Kimberly Pratt INC
"Data Processing, Hosting, and",5/19/22,16604,Kimberly Pratt INC
"Data Processing, Hosting, and",5/20/22,15756,Kimberly Pratt INC
"Data Processing, Hosting, and",5/22/22,50,Kimberly Pratt INC
"Data Processing, Hosting, and",5/23/22,17383,Kimberly Pratt INC
"Data Processing, Hosting, and",5/24/22,14917,Kimberly Pratt INC
"Data Processing, Hosting, and",5/25/22,14666,Kimberly Pratt INC
"Data Processing, Hosting, and",5/26/22,13341,Kimberly Pratt INC
"Data Processing, Hosting, and",5/27/22,12625,Kimberly Pratt INC
"Data Processing, Hosting, and",5/28/22,152,Kimberly Pratt INC
"Data Processing, Hosting, and",5/30/22,229,Kimberly Pratt INC
"Data Processing, Hosting, and",5/31/22,11567,Kimberly Pratt INC
"Data Processing, Hosting, and",6/1/22,15563,Kimberly Pratt INC
"Data Processing, Hosting, and",6/2/22,11634,Kimberly Pratt INC
"Data Processing, Hosting, and",6/3/22,8333,Kimberly Pratt INC
"Data Processing, Hosting, and",6/4/22,355,Kimberly Pratt INC
"Data Processing, Hosting, and",6/5/22,72,Kimberly Pratt INC
"Data Processing, Hosting, and",6/6/22,12329,Kimberly Pratt INC
"Data Processing, Hosting, and",6/7/22,9166,Kimberly Pratt INC
"Data Processing, Hosting, and",6/8/22,16217,Kimberly Pratt INC
"Data Processing, Hosting, and",6/9/22,18625,Kimberly Pratt INC
"Data Processing, Hosting, and",6/10/22,13586,Kimberly Pratt INC
"Data Processing, Hosting, and",6/11/22,337,Kimberly Pratt INC
"Data Processing, Hosting, and",6/12/22,99,Kimberly Pratt INC
"Data Processing, Hosting, and",6/13/22,12997,Kimberly Pratt INC
"Data Processing, Hosting, and",6/14/22,13630,Kimberly Pratt INC
"Data Processing, Hosting, and",6/15/22,12676,Kimberly Pratt INC
"Data Processing, Hosting, and",6/16/22,12107,Kimberly Pratt INC
"Data Processing, Hosting, and",6/17/22,9389,Kimberly Pratt INC
"Data Processing, Hosting, and",6/18/22,309,Kimberly Pratt INC
"Data Processing, Hosting, and",6/19/22,85,Kimberly Pratt INC
"Data Processing, Hosting, and",6/20/22,9959,Kimberly Pratt INC
"Data Processing, Hosting, and",6/21/22,11920,Kimberly Pratt INC
"Data Processing, Hosting, and",6/22/22,14158,Kimberly Pratt INC
"Data Processing, Hosting, and",6/23/22,13643,Kimberly Pratt INC
"Data Processing, Hosting, and",6/24/22,14382,Kimberly Pratt INC
"Data Processing, Hosting, and",6/25/22,48,Kimberly Pratt INC
"Data Processing, Hosting, and",6/26/22,142,Kimberly Pratt INC
"Data Processing, Hosting, and",6/27/22,17451,Kimberly Pratt INC
"Data Processing, Hosting, and",6/28/22,13362,Kimberly Pratt INC
"Data Processing, Hosting, and",6/29/22,12561,Kimberly Pratt INC
"Data Processing, Hosting, and",6/30/22,11060,Kimberly Pratt INC
"Search, Detection, Navigation,",1/8/20,29,Russell Yang INC
"Search, Detection, Navigation,",1/9/20,895,Russell Yang INC
"Search, Detection, Navigation,",1/10/20,1826,Russell Yang INC
"Search, Detection, Navigation,",1/13/20,2063,Russell Yang INC
"Search, Detection, Navigation,",1/14/20,1247,Russell Yang INC
"Search, Detection, Navigation,",1/15/20,864,Russell Yang INC
"Search, Detection, Navigation,",1/16/20,2991,Russell Yang INC
"Search, Detection, Navigation,",1/17/20,3949,Russell Yang INC
"Search, Detection, Navigation,",1/20/20,1961,Russell Yang INC
"Search, Detection, Navigation,",1/21/20,3378,Russell Yang INC
"Search, Detection, Navigation,",1/22/20,2658,Russell Yang INC
"Search, Detection, Navigation,",1/23/20,6351,Russell Yang INC
"Search, Detection, Navigation,",1/24/20,3796,Russell Yang INC
"Search, Detection, Navigation,",1/27/20,4842,Russell Yang INC
"Search, Detection, Navigation,",1/28/20,2217,Russell Yang INC
"Search, Detection, Navigation,",1/29/20,1914,Russell Yang INC
"Search, Detection, Navigation,",1/30/20,5173,Russell Yang INC
"Search, Detection, Navigation,",1/31/20,4004,Russell Yang INC
"Search, Detection, Navigation,",2/3/20,2462,Russell Yang INC
"Search, Detection, Navigation,",2/4/20,1229,Russell Yang INC
"Search, Detection, Navigation,",2/5/20,3429,Russell Yang INC
"Search, Detection, Navigation,",2/6/20,1731,Russell Yang INC
"Search, Detection, Navigation,",2/7/20,4879,Russell Yang INC
"Search, Detection, Navigation,",2/10/20,3448,Russell Yang INC
"Search, Detection, Navigation,",2/11/20,1312,Russell Yang INC
"Search, Detection, Navigation,",2/12/20,960,Russell Yang INC
"Search, Detection, Navigation,",2/14/20,3502,Russell Yang INC
"Search, Detection, Navigation,",2/17/20,1491,Russell Yang INC
"Search, Detection, Navigation,",2/18/20,1658,Russell Yang INC
"Search, Detection, Navigation,",2/19/20,3207,Russell Yang INC
"Search, Detection, Navigation,",2/20/20,5112,Russell Yang INC
"Search, Detection, Navigation,",2/21/20,5824,Russell Yang INC
"Search, Detection, Navigation,",2/24/20,2712,Russell Yang INC
"Search, Detection, Navigation,",2/25/20,1414,Russell Yang INC
"Search, Detection, Navigation,",2/26/20,5733,Russell Yang INC
"Search, Detection, Navigation,",2/27/20,2639,Russell Yang INC
"Search, Detection, Navigation,",2/28/20,3039,Russell Yang INC
"Search, Detection, Navigation,",3/2/20,7697,Russell Yang INC
"Search, Detection, Navigation,",3/3/20,1712,Russell Yang INC
"Search, Detection, Navigation,",3/4/20,1961,Russell Yang INC
"Search, Detection, Navigation,",3/5/20,9875,Russell Yang INC
"Search, Detection, Navigation,",3/6/20,2148,Russell Yang INC
"Search, Detection, Navigation,",3/9/20,4385,Russell Yang INC
"Search, Detection, Navigation,",3/10/20,673,Russell Yang INC
"Search, Detection, Navigation,",3/11/20,3757,Russell Yang INC
"Search, Detection, Navigation,",3/12/20,1979,Russell Yang INC
"Search, Detection, Navigation,",3/13/20,1021,Russell Yang INC
"Search, Detection, Navigation,",3/16/20,3221,Russell Yang INC
"Search, Detection, Navigation,",3/17/20,1118,Russell Yang INC
"Search, Detection, Navigation,",3/18/20,2947,Russell Yang INC
"Search, Detection, Navigation,",3/19/20,2074,Russell Yang INC
"Search, Detection, Navigation,",3/20/20,5848,Russell Yang INC
"Search, Detection, Navigation,",3/23/20,1580,Russell Yang INC
"Search, Detection, Navigation,",3/24/20,1400,Russell Yang INC
"Search, Detection, Navigation,",3/25/20,1903,Russell Yang INC
"Search, Detection, Navigation,",3/26/20,4115,Russell Yang INC
"Search, Detection, Navigation,",3/27/20,1800,Russell Yang INC
"Search, Detection, Navigation,",3/30/20,1148,Russell Yang INC
"Search, Detection, Navigation,",3/31/20,1997,Russell Yang INC
"Search, Detection, Navigation,",4/1/20,3065,Russell Yang INC
"Search, Detection, Navigation,",4/2/20,4529,Russell Yang INC
"Search, Detection, Navigation,",4/3/20,1373,Russell Yang INC
"Search, Detection, Navigation,",4/6/20,2652,Russell Yang INC
"Search, Detection, Navigation,",4/7/20,1708,Russell Yang INC
"Search, Detection, Navigation,",4/8/20,1882,Russell Yang INC
"Search, Detection, Navigation,",4/9/20,2043,Russell Yang INC
"Search, Detection, Navigation,",4/13/20,362,Russell Yang INC
"Search, Detection, Navigation,",4/14/20,2253,Russell Yang INC
